Id,SalePrice_pred
1814,84984.55631873381
1815,38226.92374282901
1816,101359.60430167508
1817,110196.76478044497
1818,181746.45139457745
1819,147538.66856527812
1820,53420.46805040671
1821,120557.72908668689
1822,145855.85107471896
1823,37684.292472360685
1824,149755.71749466922
1825,151712.4925596541
1826,106286.51325630341
1827,98282.47161070618
1828,139115.79083817964
1829,140653.12470227253
1830,147583.16727677343
1831,160961.44676676282
1832,72387.73153627822
1833,156347.82824076558
1834,120067.88076783225
1835,124070.26985416887
1836,140400.63327086222
1837,71691.79419803753
1838,114034.75105072145
1839,94394.45845666432
1840,161662.98347427847
1841,131091.7535697488
1842,88685.03175583214
1843,120861.65257998007
1844,150461.10114079298
1845,149774.8811463084
1846,136681.6083417246
1847,185232.33158883694
1848,20430.987507609898
1849,123435.91626350279
1850,115228.14387808424
1851,148328.3658521748
1852,127506.4815952398
1853,125288.90137443884
1854,168027.65351020207
1855,154924.21754268033
1856,215655.5829490886
1857,140984.89930906496
1858,167257.59636308768
1859,126534.37193675242
1860,134923.43716343885
1861,126691.27234260963
1862,297419.23067957244
1863,295806.1100550484
1864,295821.35149097984
1865,365457.35493578075
1866,360102.6993087826
1867,218506.3131257747
1868,286201.7075303421
1869,203020.43439456238
1870,213811.66617016023
1871,269522.55844634504
1872,176700.20872649498
1873,213481.08630288625
1874,152136.83351191136
1875,202535.65490378212
1876,191419.92573883227
1877,203525.50093783002
1878,203381.61313311054
1879,118943.08682427224
1880,135139.88357520744
1881,233235.42066682607
1882,242029.7608113326
1883,194175.02066175535
1884,207749.58719593636
1885,252298.8098345499
1886,295678.6060268233
1887,210831.5814480366
1888,248987.8215780293
1889,171897.55877042073
1890,109378.78864973837
1891,158866.4676674315
1892,90722.97189339087
1893,132249.3057984207
1894,115644.02481957676
1895,133412.5056724239
1896,121941.47823364363
1897,97342.88454504969
1898,114099.47526394529
1899,166484.58761146353
1900,154898.5477766293
1901,159316.02167686203
1902,158428.9317232977
1903,219491.05833671778
1904,169731.8374002432
1905,209220.288600351
1906,153979.81323509582
1907,231121.48960164012
1908,113458.33694317089
1909,144815.48721254058
1910,128128.36108183317
1911,238434.18353289049
1912,317866.52689171006
1913,154109.34347680566
1914,62315.117756865235
1915,342668.1551190803
1916,38928.65581963153
1917,237968.30692860036
1918,132904.99018392555
1919,172279.99725558283
1920,166215.0591444382
1921,378759.1965214185
1922,345713.8048535546
1923,231606.29660157004
1924,208592.33375973676
1925,211069.719305938
1926,378632.1746500543
1927,126394.29052582118
1928,148788.73414825875
1929,113089.78667576848
1930,138438.49827839126
1931,132771.0661296051
1932,136290.47649041683
1933,194747.68016568187
1934,175650.98316879346
1935,163424.50102640688
1936,203808.57771847816
1937,175756.81642420986
1938,173173.55722173065
1939,259508.14209312835
1940,200509.3961427555
1941,173419.15140391805
1942,182061.13106953082
1943,230666.02082959548
1944,372417.1539523378
1945,393346.38759668067
1946,137432.64868682018
1947,349180.2907073742
1948,162949.96411604123
1949,238379.75465845945
1950,190516.81617778906
1951,241397.51189149657
1952,205719.02172556228
1953,170193.3523793581
1954,195156.15379095072
1955,128793.20574299774
1956,276611.56673454674
1957,154679.10018332605
1958,267151.86414077645
1959,138896.92115965925
1960,103158.67862719123
1961,120846.18045894412
1962,93740.47430846785
1963,107886.21251463024
1964,105153.36902706591
1965,136410.4542658253
1966,130664.19867925349
1967,299016.47294115985
1968,416078.41389532667
1969,399056.8499942343
1970,406618.0369296669
1971,458005.2199396262
1972,360635.96850961144
1973,292005.86820820003
1974,344821.2847613114
1975,477676.8895685958
1976,268821.85278283886
1977,362851.13881787704
1978,357248.0834131123
1979,321700.803722171
1980,197346.4660896242
1981,354893.4796852242
1982,212468.8625899728
1983,197647.32512637886
1984,193140.5102365416
1985,231502.05561790883
1986,203715.16397850058
1987,209131.72300159014
1988,174745.73675867496
1989,197730.21430913173
1990,213182.1174716879
1991,226539.00670055015
1992,220499.04163930862
1993,177403.17574435542
1994,241989.218787932
1995,183452.38794897162
1996,296231.66715637303
1997,344266.23723966035
1998,312993.3595028994
1999,302252.98545395304
2000,320553.55204045714
2001,296712.2781260988
2002,256095.31216357788
2003,240285.3876073386
2004,267901.84494601295
2005,243874.0900673235
2006,214665.8879861617
2007,239978.18128391355
2008,211635.65893608896
2009,203132.36967069056
2010,195348.08418594144
2011,149771.0076746837
2012,179231.075191944
2013,172127.65498034604
2014,176888.54468466662
2015,195820.30682266748
2016,192375.5592482489
2017,193888.41785915807
2018,121672.04983441542
2019,134565.3395624363
2020,101661.55478596987
2021,93873.21860090079
2022,172761.6642339661
2023,155034.04453871588
2024,309004.0994199531
2025,367191.29395441734
2026,166401.99382367413
2027,152191.0581094956
2028,161276.46744583748
2029,168063.3443394783
2030,257625.70636610163
2031,238763.83063850715
2032,270684.0061571711
2033,250969.30060427636
2034,177237.51479830447
2035,220646.00812140395
2036,199340.73714034102
2037,202061.39740924956
2038,342176.83812113665
2039,229191.15599853676
2040,310179.6128469279
2041,297995.3537687408
2042,209416.74331736218
2043,167191.39930623278
2044,185274.68445051514
2045,192300.87058208272
2046,133256.48380868585
2047,144308.0332722112
2048,141026.26876314305
2049,134909.90617241207
2050,175025.6747207495
2051,113361.50539185779
2052,126264.60361333247
2053,142187.3976068964
2054,80061.33392144031
2055,162090.00654298504
2056,158143.07125719404
2057,105984.87667188692
2058,206174.37555985886
2059,126904.12146945467
2060,175373.58273103632
2061,187148.55921609915
2062,124183.20665515831
2063,112193.29520352406
2064,125988.13447711644
2065,113865.45486346545
2066,181199.35832755038
2067,138325.44989616316
2068,138711.65863651753
2069,89639.46483589122
2070,112350.35637292385
2071,86310.08116198258
2072,135693.28671676878
2073,134003.6603658882
2074,158098.97864534732
2075,165905.85377175087
2076,111570.53468763019
2077,156246.61253478902
2078,124885.16662125067
2079,137094.41687151775
2080,120553.01990221128
2081,124597.01135241284
2082,139920.10957956733
2083,152742.34928825113
2084,99063.53336515467
2085,113337.21758594763
2086,151736.1240361029
2087,133788.16353726445
2088,94987.65699499268
2089,72029.6525379257
2090,135865.38950157136
2091,81336.70426546007
2092,126072.3267755411
2093,163661.46335600526
2094,119384.68136049397
2095,123219.95511730999
2096,84192.28361097365
2097,93851.68242656667
2098,150520.25900562937
2099,34664.83147842836
2100,85772.6809039322
2101,96202.33298103372
2102,142470.8527734661
2103,89995.92917569415
2104,153045.8049646736
2105,137156.0484123343
2106,30035.83790012043
2107,206480.1979104934
2108,120156.54645665099
2109,111176.84416719706
2110,127671.00215507724
2111,162590.49162407618
2112,143882.18280851914
2113,126087.41515754716
2114,124510.00556768329
2115,163880.1282641138
2116,109732.44879224943
2117,150082.27857953313
2118,119218.78862271988
2119,104906.57228081356
2120,120763.45516589093
2121,93575.4778591824
2122,97924.28468866309
2123,79688.84713147677
2124,183376.58030240308
2125,146684.11960241676
2126,149309.53469194073
2127,171626.90375162318
2128,141534.93388403865
2129,106307.76981527412
2130,139815.70158376129
2131,136224.94383237383
2132,108743.4641766315
2133,124305.81270279766
2134,123538.1865207119
2135,99385.76641169972
2136,45759.105575200316
2137,114184.70933906393
2138,137754.53614801896
2139,145756.4844296478
2140,138828.70935061056
2141,174664.01444862323
2142,124179.63465406511
2143,148130.6647679794
2144,113047.2847322839
2145,143169.63391326653
2146,193689.38268859958
2147,146963.9348883401
2148,138038.59925950426
2149,142596.0821839015
2150,227491.07226294128
2151,129633.25725620592
2152,182318.43490907256
2153,190367.79181658477
2154,95928.92160436985
2155,143140.42922086458
2156,263927.6422432689
2157,219520.58024903006
2158,232755.0774439356
2159,230457.1100513122
2160,186866.67052460572
2161,229133.47632830267
2162,364225.50449370174
2163,354935.0703142447
2164,245012.33298636967
2165,206195.5320511252
2166,156952.1493142182
2167,225572.78702212585
2168,191828.64288603896
2169,194097.36640278887
2170,215225.0203175443
2171,161461.74762327631
2172,133681.49650912068
2173,177928.97772478082
2174,223067.0080160076
2175,257854.77039753553
2176,304800.96269570856
2177,236213.3499424365
2178,212287.1387421199
2179,142707.76142309548
2180,222829.24540809696
2181,194067.95021823104
2182,215305.85929584515
2183,190630.6104573806
2184,123823.66915944337
2185,141936.16446850443
2186,138808.65081550245
2187,150451.09710036052
2188,157853.50428158595
2189,365447.13449218473
2190,74263.49977464232
2191,69417.20007571456
2192,78471.10763789607
2193,123710.68829476074
2194,97066.9987916908
2195,90133.27924151381
2196,126911.88604220405
2197,102764.7407430073
2198,153354.89743239674
2199,174282.22125548258
2200,147260.89063888518
2201,144112.918864205
2202,198000.2514380333
2203,144884.08862012488
2204,169882.87575845077
2205,131362.83845729617
2206,148002.63436757182
2207,218087.46511015965
2208,247198.87853844126
2209,222021.07248550374
2210,115620.66593753464
2211,124654.09569682271
2212,122088.7574137456
2213,106613.16713151574
2214,149783.98329016508
2215,103121.70760992821
2216,160684.30242707804
2217,47528.303950615984
2218,92694.61401080861
2219,79282.75979719494
2220,46323.85488207445
2221,343107.961023496
2222,307550.523889162
2223,286601.2004692529
2224,209007.5812718061
2225,125396.79139872816
2226,185832.06818000865
2227,200521.47459046647
2228,285510.98922355036
2229,238314.3188977625
2230,159957.80588819407
2231,210581.18363535643
2232,169807.4776365357
2233,169492.45686184778
2234,247066.91070796194
2235,240159.83923978265
2236,238839.86861471046
2237,300219.73533456586
2238,198875.02219693872
2239,124362.23054526045
2240,171963.15955358272
2241,142390.40707478992
2242,119133.65707053852
2243,134587.9850574753
2244,104353.99116614775
2245,120980.7412087957
2246,139302.54472111203
2247,120218.61627842211
2248,120261.00605359934
2249,115081.93400724411
2250,126813.01712479626
2251,116099.40734142848
2252,178569.11625141153
2253,162700.8496961977
2254,180818.99136691896
2255,191321.23308486154
2256,181996.1333485454
2257,218392.4723767441
2258,154866.28949579925
2259,171125.93466966986
2260,155188.09280010627
2261,221718.15316824958
2262,235130.4918995842
2263,366949.9969519541
2264,418480.27436841116
2265,180382.6323161225
2266,317590.32225261524
2267,366410.1220270319
2268,427301.20649772784
2269,154491.76751336825
2270,184042.27376861867
2271,207505.15143057832
2272,215774.75825305888
2273,154572.92728758964
2274,172154.52502071956
2275,144729.5991959862
2276,197326.82968699734
2277,193174.30048419986
2278,154034.40724240284
2279,129911.90404928425
2280,109606.74750971037
2281,160915.60477811415
2282,169322.23502147596
2283,113273.18633105657
2284,129978.45629551876
2285,132556.5368341597
2286,118859.88875013661
2287,399288.20671699307
2288,290648.5918338025
2289,334760.6573715963
2290,437205.20349775406
2291,350996.0998518778
2292,423008.77477764426
2293,454797.0273750362
2294,395209.3383029284
2295,436112.3163239967
2296,268263.2128917335
2297,389019.1072672382
2298,374885.6366534145
2299,351724.1538963083
2300,328950.4031004056
2301,327645.95694735966
2302,251713.64823654265
2303,247986.53441375922
2304,250520.57790029765
2305,208991.04418245555
2306,201917.79387681227
2307,208302.71881153408
2308,217103.750208399
2309,314419.28464305005
2310,206296.27476722415
2311,214098.34033704933
2312,183673.76694884157
2313,178443.4935564828
2314,185243.2018702954
2315,182376.76921052483
2316,211978.10166679046
2317,189406.09673810942
2318,186491.6351830726
2319,187621.5822914095
2320,184451.60092264944
2321,242759.93829564692
2322,189474.919867608
2323,206111.04044388415
2324,192133.7993400583
2325,211335.81708974027
2326,184779.9717083903
2327,205119.6191677055
2328,222391.2684362656
2329,187127.72972373947
2330,179170.09417740925
2331,332912.79124768596
2332,417189.96001563227
2333,326191.81551448
2334,286437.5412487539
2335,313247.4381160589
2336,317895.9514897859
2337,208062.64208141947
2338,249439.94991730805
2339,224146.06396788987
2340,385257.35929061915
2341,214776.47017618257
2342,230155.2584768502
2343,217154.989345993
2344,231723.28505606967
2345,227297.6046572961
2346,209852.4458606824
2347,199993.7533084977
2348,238318.94834774712
2349,183787.57351565256
2350,312079.36447068595
2351,278019.9841859257
2352,241609.07402964204
2353,244773.28305993983
2354,149570.78357307235
2355,156114.41687478224
2356,159060.1393446949
2357,190058.54571412632
2358,193453.20393756847
2359,120460.50985539278
2360,117442.10417745946
2361,149429.29996348172
2362,257429.4556747304
2363,157644.10514873068
2364,171569.04889827524
2365,208746.32231021678
2366,188875.789143824
2367,215784.72080755833
2368,222374.64633754996
2369,208238.00697804795
2370,165086.77420743072
2371,164249.1714489672
2372,190335.11983222375
2373,283013.1685170706
2374,307811.0255213544
2375,253231.86252654833
2376,279252.75109521986
2377,332682.9338665006
2378,145025.36965864114
2379,234676.93407301736
2380,148277.65239440286
2381,166967.63524293434
2382,210618.63054924642
2383,192411.85201824305
2384,230240.914747322
2385,158859.44874086577
2386,133122.1435172343
2387,135828.90749674212
2388,103585.23454781453
2389,111196.98299920963
2390,144662.1686986806
2391,127802.40778945122
2392,109142.42189601698
2393,154463.3208190845
2394,144485.08216444316
2395,208711.58879313842
2396,145726.90541298143
2397,211446.34431627707
2398,119436.81238534939
2399,56043.007419272355
2400,62925.86250558864
2401,122891.93491728476
2402,135583.4799588962
2403,132525.6703947117
2404,140693.8127483316
2405,155222.35487024876
2406,137647.20539467034
2407,119699.5699817762
2408,147426.93409067724
2409,111256.5152204062
2410,187208.70722449824
2411,110682.53715967675
2412,156337.39158723806
2413,127120.02645278517
2414,167704.5781391975
2415,124652.41015388307
2416,124690.73511567427
2417,132294.2283719852
2418,134062.8037803444
2419,122053.1397937102
2420,116630.41842394146
2421,168963.76821158337
2422,104785.71391365798
2423,116029.96479688164
2424,142486.28529853394
2425,226048.82627849752
2426,110813.68025905344
2427,128772.19020012813
2428,183507.63319345203
2429,97704.67446355891
2430,134710.9385919421
2431,98869.8545529
2432,143665.01781340537
2433,147378.02328837628
2434,146847.68493134767
2435,163319.93796290635
2436,121302.6847766343
2437,101749.24313984063
2438,111260.86863334
2439,108273.60238795643
2440,127391.09574670908
2441,104897.15265820245
2442,93961.7799807066
2443,138882.05593089026
2444,111651.04933701802
2445,84152.65163087983
2446,136947.6272322023
2447,191995.54584215034
2448,137444.56526120033
2449,111638.79376635463
2450,152349.05970845796
2451,127226.48363798094
2452,209281.52323000442
2453,101739.2391698817
2454,113070.2594605778
2455,111906.18908064142
2456,147362.74888578538
2457,125039.4250832263
2458,131102.77610287408
2459,105161.94439468831
2460,151243.9492333344
2461,140452.55694442336
2462,131495.51249905874
2463,133092.81826178948
2464,184432.23052129007
2465,134090.4205125118
2466,118844.44797041065
2467,146676.72376111706
2468,82213.43552130676
2469,76150.47071981427
2470,216236.3213423972
2471,221501.4025755808
2472,173872.13610577382
2473,113671.57746877844
2474,62700.963004153135
2475,228529.64313039766
2476,105736.85444626107
2477,107672.92144064093
2478,138466.53199150634
2479,112085.50231412819
2480,159457.67199514972
2481,132255.61344279398
2482,118454.26018609689
2483,108945.34947000648
2484,129733.42418609401
2485,129208.61395882664
2486,156882.373307324
2487,189704.45823378244
2488,157797.25803288235
2489,157927.6890032315
2490,147258.55102504225
2491,102854.66037100038
2492,186762.2621685848
2493,156275.23570964028
2494,151274.19465928772
2495,100070.0932664549
2496,236987.26366200345
2497,159098.89734439598
2498,98791.77542958478
2499,79071.33427160428
2500,115772.30471637762
2501,139939.78745458502
2502,150415.11998482514
2503,93268.63433581297
2504,194518.54265829275
2505,220074.71038423647
2506,245336.99569290873
2507,267045.0182402392
2508,243925.61659147622
2509,210153.81352225365
2510,204007.25849084015
2511,178263.69193313722
2512,229563.87568961811
2513,219893.15818214355
2514,279774.2170346316
2515,137073.618353718
2516,170781.58944230102
2517,143959.37690396848
2518,148427.22179387466
2519,237741.09709325372
2520,208098.77214420747
2521,192222.14313670516
2522,218020.40517125488
2523,119241.49106820246
2524,124774.34224866032
2525,124600.25716531381
2526,134715.24199625428
2527,123120.21304210785
2528,125712.93020693243
2529,154694.84274565012
2530,128909.66951002226
2531,259608.89076987034
2532,222417.3858710244
2533,200078.41773759393
2534,247093.31037252903
2535,277020.92409883783
2536,223884.07358540155
2537,237019.4855798489
2538,188733.6065337339
2539,192767.90581686114
2540,185607.0267378221
2541,184309.06106027396
2542,171682.05827968073
2543,134000.84454241683
2544,122773.8690878136
2545,135465.88529062882
2546,125437.99882763828
2547,146774.66733246457
2548,167854.81974246958
2549,155017.90145891748
2550,639546.3629110269
2551,165225.9548799192
2552,134470.0912588248
2553,62492.838637308174
2554,79978.59890221262
2555,102376.77439690937
2556,84944.9598066677
2557,107021.69230431972
2558,168521.23056959486
2559,146216.21528165266
2560,144848.00378029307
2561,150775.82612950754
2562,152140.71412084185
2563,154872.7149508076
2564,200669.10282030978
2565,150189.26403008302
2566,151502.65344238322
2567,130781.99588656242
2568,201147.18306326913
2569,194927.1007938247
2570,117939.49962056751
2571,191460.53147269052
2572,172851.44537472652
2573,211516.91891376788
2574,329287.49398467405
2575,137997.65865295855
2576,132446.60522200147
2577,160598.4793613334
2578,88793.78524247115
2579,27147.983327840222
2580,111490.92531967553
2581,124619.70395667413
2582,131793.624545279
2583,283420.9614241589
2584,165901.75508987062
2585,179006.04631795266
2586,210798.06876706568
2587,194696.97429619308
2588,138210.93561927608
2589,144711.26289359413
2590,201869.53747124944
2591,268635.9929023651
2592,215062.60487030333
2593,249309.42936643722
2594,169956.90087787493
2595,218241.21829077246
2596,275839.850498043
2597,203104.9059480597
2598,284307.09099445515
2599,363170.22303778224
2600,213088.54210170644
2601,163250.44476870046
2602,75598.21712305526
2603,94326.43462425935
2604,82200.12426063043
2605,70141.38564655947
2606,131758.85227112382
2607,225018.4035155098
2608,198124.12199375933
2609,164630.38487135808
2610,104061.68477822051
2611,137961.1233960393
2612,153087.8011296667
2613,132806.72641617066
2614,113725.79705370609
2615,158432.85069389417
2616,152104.77636865532
2617,192809.34231919248
2618,230825.40738649853
2619,206695.1769842632
2620,183963.8872517365
2621,173801.7767701803
2622,183735.33554544867
2623,228981.7326631574
2624,266038.59047515236
2625,285067.1941363333
2626,161927.76528529098
2627,177441.45566768537
2628,432249.99156216846
2629,486363.2482650984
2630,360341.0221054171
2631,437302.0831989707
2632,393461.8932431105
2633,307657.600507481
2634,413856.20496625936
2635,152211.76271081876
2636,179019.45812602364
2637,220607.4592178974
2638,267841.45392592135
2639,184432.6412609026
2640,147209.15352096077
2641,97379.43508895437
2642,176977.50803824607
2643,111105.28200249115
2644,110265.8843915883
2645,107968.98779860538
2646,94542.67345103394
2647,108004.80333682793
2648,131116.06727528336
2649,164218.8283843508
2650,137333.22264660112
2651,128757.86409559293
2652,378807.6076139556
2653,249700.2038774303
2654,273927.5278067144
2655,405865.6261949552
2656,324002.50982449565
2657,362772.10708882625
2658,330401.30017663323
2659,346129.2274566579
2660,353046.82146663
2661,370474.2021286564
2662,389895.7238602864
2663,263386.14119783335
2664,307576.6135383373
2665,323687.0861073872
2666,302112.92819122225
2667,180470.93722047852
2668,190560.98456934612
2669,189644.92506193454
2670,270683.9966562811
2671,191521.99007795393
2672,192210.22469185406
2673,197036.45265516493
2674,195816.31882476556
2675,185954.11358682963
2676,195649.54317391288
2677,196032.8438452154
2678,256548.95977245335
2679,282803.0135185447
2680,299656.7424090273
2681,417953.3561649056
2682,323643.80499349174
2683,500446.4215334987
2684,342958.1096016322
2685,345312.81710829586
2686,241638.41163329605
2687,283952.4746897855
2688,219728.767108418
2689,205785.92154904862
2690,371006.83385064534
2691,194010.25702493364
2692,150668.36510577943
2693,199646.770841002
2694,155610.21236430004
2695,194178.31786363607
2696,184062.5190119579
2697,183821.30549667944
2698,205883.13911461725
2699,165215.04083761753
2700,141806.80603877667
2701,155145.73533878438
2702,113275.81967614376
2703,149931.64400704516
2704,132979.093985663
2705,114098.35261168916
2706,106881.5705424707
2707,128877.3527924734
2708,124725.78589889407
2709,111473.62163057766
2710,127698.64956678366
2711,319924.1203000491
2712,400938.62257061317
2713,161953.77974198756
2714,149343.3259768411
2715,168330.86217071698
2716,145255.5333497877
2717,196265.3103951747
2718,213205.9621145162
2719,131826.26408821545
2720,183337.18718601594
2721,133107.33638033763
2722,177538.0137303813
2723,150803.20563742908
2724,139579.57137053157
2725,123840.10887477189
2726,135226.7476986944
2727,172319.7527152552
2728,181236.15831644178
2729,142017.45709411916
2730,140698.1493008664
2731,124679.13287920854
2732,131796.99465000094
2733,156520.06729958806
